followers_count,verified,retweet_count,mention_count,bio_length,has_location,label,platform
19755,1.0,1279,1275,197,0,0,twitter
14,0.0,3,2,23,0,1,twitter
12844,0.0,2786,818,153,1,0,twitter
44501,0.0,4574,1513,268,1,0,twitter
28991,0.0,605,1724,179,1,0,twitter
34496,0.0,778,758,179,0,0,twitter
35222,0.0,2014,1674,90,1,0,twitter
15347,0.0,336,694,408,1,0,twitter
127,0.0,18,5,15,0,1,twitter
44477,0.0,1750,546,494,1,0,twitter
192,0.0,6,18,36,0,1,twitter
122,0.0,19,15,27,0,1,twitter
15262,0.0,3993,990,311,1,0,twitter
15686,0.0,4851,124,141,1,0,twitter
3881,0.0,2383,993,482,1,0,twitter
197,0.0,29,10,14,0,1,twitter
34,0.0,20,9,19,0,1,twitter
33226,0.0,4736,822,486,1,0,twitter
103,0.0,19,14,3,0,1,twitter
23854,0.0,676,1127,239,1,0,twitter
25957,0.0,1144,1790,146,0,0,twitter
38497,1.0,3713,1415,419,1,0,twitter
49937,0.0,4091,1003,342,1,0,twitter
28,0.0,10,9,15,0,1,twitter
40394,0.0,1083,615,374,1,0,twitter
8,0.0,28,16,9,0,1,twitter
45520,1.0,4241,612,252,0,0,twitter
183,0.0,19,13,35,1,1,twitter
45108,0.0,3793,1414,381,0,0,twitter
37345,0.0,488,875,457,1,0,twitter
15685,0.0,2471,1216,84,1,0,twitter
159,0.0,23,14,13,0,1,twitter
12096,0.0,3520,535,330,1,0,twitter
172,0.0,26,9,9,0,1,twitter
25895,1.0,1871,1131,93,1,0,twitter
43595,0.0,240,709,346,1,0,twitter
55,0.0,10,2,23,0,1,twitter
26,0.0,24,5,9,1,1,twitter
157,0.0,27,12,33,0,1,twitter
188,0.0,10,9,18,1,1,twitter
198,0.0,23,5,16,1,1,twitter
8577,0.0,4538,115,128,0,0,twitter
155,0.0,26,1,12,0,1,twitter
20,0.0,13,16,38,0,1,twitter
44381,0.0,1221,351,198,1,0,twitter
1027,0.0,2864,1849,288,1,0,twitter
28247,0.0,4240,142,314,1,0,twitter
29772,1.0,2705,1668,484,1,0,twitter
16191,0.0,3215,993,331,1,0,twitter
183,0.0,29,14,0,0,1,twitter
29772,0.0,4936,939,285,0,0,twitter
29134,0.0,1559,1803,323,1,0,twitter
8374,0.0,2018,1359,174,1,0,twitter
178,0.0,4,8,12,0,1,twitter
42333,1.0,3248,1159,412,1,0,twitter
124,0.0,23,4,19,0,1,twitter
3318,1.0,388,1218,303,1,0,twitter
7854,0.0,678,1533,95,1,0,twitter
10178,0.0,4864,252,425,1,0,twitter
49494,1.0,1070,1118,278,1,0,twitter
187,0.0,10,7,34,0,1,twitter
31240,1.0,481,559,223,1,0,twitter
23176,0.0,4375,1320,86,1,0,twitter
42,0.0,14,17,36,0,1,twitter
8004,0.0,1099,1935,369,1,0,twitter
35869,0.0,1489,1963,346,1,0,twitter
27239,0.0,4514,693,89,1,0,twitter
34091,1.0,2931,281,344,1,0,twitter
46,0.0,8,12,34,0,1,twitter
38902,0.0,1065,53,311,1,0,twitter
29125,0.0,2771,819,333,1,0,twitter
40374,1.0,3528,1590,297,1,0,twitter
16052,0.0,3353,1367,251,1,0,twitter
109,0.0,17,2,0,0,1,twitter
92,0.0,1,17,17,1,1,twitter
181,0.0,29,2,24,0,1,twitter
21952,0.0,2250,266,239,1,0,twitter
16127,0.0,3658,780,148,1,0,twitter
9066,0.0,4543,847,112,1,0,twitter
66,0.0,7,19,13,0,1,twitter
32312,0.0,3461,1001,200,1,0,twitter
12,0.0,13,16,5,1,1,twitter
144,0.0,6,11,35,0,1,twitter
190,0.0,3,17,34,0,1,twitter
18551,1.0,3228,982,460,1,0,twitter
8849,0.0,3731,1119,146,0,0,twitter
45851,0.0,4644,1937,379,1,0,twitter
71,0.0,28,7,2,0,1,twitter
6439,0.0,3648,781,107,0,0,twitter
4249,0.0,1851,1368,377,1,0,twitter
169,0.0,12,8,10,0,1,twitter
8,0.0,8,5,6,0,1,twitter
21094,0.0,4252,1162,134,1,0,twitter
124,0.0,26,16,37,1,1,twitter
18348,1.0,232,775,400,0,0,twitter
41534,0.0,2721,1327,481,1,0,twitter
52,0.0,26,6,23,1,1,twitter
183,0.0,24,9,6,0,1,twitter
180,0.0,22,12,34,1,1,twitter
5,0.0,10,12,9,0,1,twitter
50,0.0,22,4,11,0,1,twitter
28,0.0,14,17,8,0,1,twitter
14428,0.0,2412,890,357,1,0,twitter
153,0.0,22,11,34,0,1,twitter
171,0.0,0,13,19,1,1,twitter
39284,0.0,1065,30,105,0,0,twitter
33,0.0,17,0,17,0,1,twitter
44616,0.0,3969,1517,130,1,0,twitter
5,0.0,6,2,2,0,1,twitter
28825,0.0,1525,1741,422,1,0,twitter
31005,1.0,1021,105,214,1,0,twitter
180,0.0,6,2,4,1,1,twitter
177,0.0,20,18,23,0,1,twitter
116,0.0,17,6,30,0,1,twitter
40,0.0,17,15,29,0,1,twitter
23158,0.0,3342,1973,182,1,0,twitter
26158,0.0,1029,1966,362,1,0,twitter
99,0.0,21,13,33,1,1,twitter
184,0.0,12,2,4,0,1,twitter
90,0.0,21,12,37,0,1,twitter
154,0.0,28,4,14,0,1,twitter
8552,0.0,4666,1851,218,1,0,twitter
123,0.0,28,3,36,1,1,twitter
119,0.0,11,17,28,0,1,twitter
49237,1.0,2439,1710,454,1,0,twitter
12146,0.0,102,1603,383,1,0,twitter
94,0.0,17,18,39,1,1,twitter
26927,1.0,1141,1656,236,1,0,twitter
48866,1.0,2491,1396,444,1,0,twitter
174,0.0,22,18,13,0,1,twitter
44339,0.0,4798,960,495,1,0,twitter
197,0.0,24,11,6,0,1,twitter
49148,0.0,2161,1885,339,1,0,twitter
47,0.0,9,17,7,1,1,twitter
16,0.0,12,0,33,1,1,twitter
98,0.0,28,8,27,0,1,twitter
196,0.0,12,14,16,0,1,twitter
20606,1.0,4937,830,392,1,0,twitter
183,0.0,22,1,31,0,1,twitter
47780,1.0,3825,1234,256,1,0,twitter
192,0.0,19,6,12,0,1,twitter
157,0.0,24,9,13,0,1,twitter
2264,0.0,2324,252,197,0,0,twitter
5789,1.0,3103,1630,302,1,0,twitter
174,0.0,11,19,30,0,1,twitter
32672,0.0,2246,1672,225,0,0,twitter
168,0.0,13,17,15,1,1,twitter
29704,0.0,2868,773,176,1,0,twitter
20543,0.0,2053,1038,245,1,0,twitter
6039,0.0,1094,1209,175,1,0,twitter
12466,1.0,2593,1791,132,1,0,twitter
7892,1.0,4846,740,423,1,0,twitter
16821,0.0,4812,1811,344,1,0,twitter
54,0.0,14,18,37,0,1,twitter
52,0.0,18,0,7,0,1,twitter
49785,1.0,2911,1171,338,0,0,twitter
148,0.0,23,14,28,0,1,twitter
193,0.0,25,10,14,0,1,twitter
194,0.0,22,17,37,0,1,twitter
70,0.0,13,4,36,1,1,twitter
44454,0.0,4252,1388,427,1,0,twitter
36258,0.0,439,639,85,1,0,twitter
67,0.0,5,11,11,0,1,twitter
165,0.0,0,2,34,0,1,twitter
28,0.0,5,1,20,0,1,twitter
8320,0.0,2587,183,414,0,0,twitter
42985,0.0,1449,1616,121,1,0,twitter
113,0.0,14,13,28,0,1,twitter
199,0.0,24,6,23,0,1,twitter
15886,0.0,4933,357,423,1,0,twitter
5750,0.0,2859,417,205,1,0,twitter
10246,0.0,3535,313,132,1,0,twitter
16113,0.0,4435,1681,367,0,0,twitter
45,0.0,4,17,28,0,1,twitter
37,0.0,5,15,27,0,1,twitter
22695,1.0,976,1975,465,1,0,twitter
54,0.0,20,14,0,0,1,twitter
44573,1.0,1979,1261,381,1,0,twitter
90,0.0,20,1,17,1,1,twitter
178,0.0,11,2,14,1,1,twitter
62,0.0,19,12,31,0,1,twitter
198,0.0,9,0,30,0,1,twitter
101,0.0,27,10,6,1,1,twitter
20227,0.0,1864,1090,255,0,0,twitter
142,0.0,8,4,29,0,1,twitter
16,0.0,13,19,30,0,1,twitter
6449,0.0,821,1958,330,1,0,twitter
34,0.0,3,14,16,0,1,twitter
29043,0.0,3991,1348,187,0,0,twitter
4074,1.0,3361,208,187,0,0,twitter
153,0.0,7,11,18,0,1,twitter
3089,0.0,2074,988,95,0,0,twitter
31769,0.0,2762,930,485,0,0,twitter
9648,0.0,4653,1903,208,1,0,twitter
43498,0.0,3908,832,116,1,0,twitter
146,0.0,6,8,6,0,1,twitter
137,0.0,1,14,9,0,1,twitter
70,0.0,17,12,29,0,1,twitter
44,0.0,2,18,9,0,1,twitter
45344,1.0,2736,1905,265,1,0,twitter
21890,1.0,2979,1891,410,1,0,twitter
75,0.0,17,4,37,0,1,twitter
42578,1.0,2476,571,148,1,0,twitter
28477,0.0,231,879,195,1,0,twitter
6450,0.0,1106,1914,209,1,0,twitter
20525,1.0,3945,843,159,1,0,twitter
111,0.0,29,8,1,0,1,twitter
30254,0.0,404,791,225,0,0,twitter
104,0.0,6,17,20,0,1,twitter
37775,0.0,1338,1554,247,1,0,twitter
39,0.0,26,12,17,0,1,twitter
31645,0.0,4069,1217,252,1,0,twitter
99,0.0,13,17,13,0,1,twitter
44379,1.0,381,1884,462,1,0,twitter
16511,0.0,1816,1939,450,1,0,twitter
51,0.0,13,11,9,0,1,twitter
173,0.0,7,4,1,0,1,twitter
29460,0.0,3823,118,490,1,0,twitter
7498,0.0,2583,1111,365,1,0,twitter
153,0.0,5,17,22,0,1,twitter
186,0.0,18,12,3,0,1,twitter
22096,1.0,150,1988,174,0,0,twitter
27826,0.0,2041,1384,85,1,0,twitter
183,0.0,2,12,5,0,1,twitter
41503,1.0,4675,51,109,1,0,twitter
37453,0.0,348,822,294,1,0,twitter
45820,0.0,4117,1042,169,1,0,twitter
3171,0.0,4694,1424,199,1,0,twitter
171,0.0,26,10,21,0,1,twitter
5758,1.0,266,1554,472,0,0,twitter
36,0.0,23,13,3,0,1,twitter
117,0.0,28,14,5,1,1,twitter
101,0.0,28,8,38,0,1,twitter
21636,1.0,1357,1889,371,1,0,twitter
175,0.0,5,18,13,1,1,twitter
151,0.0,3,4,16,0,1,twitter
31044,0.0,2316,1744,448,0,0,twitter
94,0.0,17,9,20,1,1,twitter
8,0.0,15,7,24,0,1,twitter
39262,0.0,2408,565,321,0,0,twitter
37511,0.0,2513,1076,312,0,0,twitter
22,0.0,6,5,15,0,1,twitter
10102,0.0,575,660,442,1,0,twitter
35,0.0,12,14,24,0,1,twitter
32520,0.0,3067,614,137,1,0,twitter
54,0.0,9,3,22,0,1,twitter
199,0.0,24,0,20,0,1,twitter
165,0.0,17,0,16,1,1,twitter
51,0.0,28,0,18,0,1,twitter
183,0.0,17,8,17,0,1,twitter
25,0.0,2,4,33,1,1,twitter
20143,0.0,3253,1863,95,1,0,twitter
664,0.0,1967,1952,429,1,0,twitter
174,0.0,25,5,14,0,1,twitter
7554,0.0,1333,508,225,1,0,twitter
195,0.0,18,15,31,1,1,twitter
30,0.0,22,5,24,0,1,twitter
3823,0.0,2764,1327,374,1,0,twitter
146,0.0,14,5,10,0,1,twitter
69,0.0,27,16,24,0,1,twitter
41664,0.0,3312,1581,323,1,0,twitter
44424,0.0,4533,611,396,1,0,twitter
101,0.0,17,17,36,0,1,twitter
10,0.0,0,2,20,0,1,twitter
2782,0.0,3379,1849,327,1,0,twitter
3,0.0,26,5,37,0,1,twitter
28711,0.0,4435,1657,441,1,0,twitter
27127,0.0,3985,1232,450,1,0,twitter
41,0.0,1,17,38,0,1,twitter
22,0.0,24,14,32,0,1,twitter
12968,0.0,2915,847,110,1,0,twitter
185,0.0,2,16,24,0,1,twitter
2705,0.0,2054,415,313,1,0,twitter
38,0.0,27,1,7,0,1,twitter
127,0.0,2,19,32,0,1,twitter
4514,1.0,925,1443,414,0,0,twitter
14710,0.0,1094,1742,404,0,0,twitter
34914,1.0,1532,663,263,0,0,twitter
33,0.0,27,15,6,0,1,twitter
10057,0.0,4601,168,144,1,0,twitter
63,0.0,9,5,19,0,1,twitter
23,0.0,13,8,4,0,1,twitter
22840,0.0,3913,1847,158,1,0,twitter
39508,0.0,915,1066,312,1,0,twitter
150,0.0,27,2,36,0,1,twitter
30523,1.0,2868,50,260,1,0,twitter
20789,0.0,4400,1026,435,1,0,twitter
27,0.0,22,18,31,0,1,twitter
34851,0.0,215,765,207,1,0,twitter
62,0.0,15,9,9,0,1,twitter
27612,1.0,260,1120,442,0,0,twitter
186,0.0,14,18,5,0,1,twitter
20208,0.0,1859,548,362,1,0,twitter
138,0.0,21,8,2,0,1,twitter
33494,0.0,2057,1564,165,0,0,twitter
72,0.0,11,13,18,1,1,twitter
10265,1.0,4988,1432,130,1,0,twitter
7201,1.0,1329,1939,356,1,0,twitter
6156,0.0,1298,569,482,1,0,twitter
20,0.0,24,3,1,0,1,twitter
181,0.0,10,5,4,0,1,twitter
27828,0.0,3412,1808,320,1,0,twitter
1,0.0,27,4,18,0,1,twitter
7970,1.0,3744,149,81,1,0,twitter
36085,0.0,3984,1463,468,1,0,twitter
9987,0.0,1001,1495,396,1,0,twitter
43506,1.0,1952,1126,230,1,0,twitter
17006,1.0,338,80,495,1,0,twitter
30993,0.0,1973,1252,185,1,0,twitter
87,0.0,16,8,15,0,1,twitter
46112,1.0,1054,1107,380,1,0,twitter
35282,0.0,2313,787,134,0,0,twitter
42060,0.0,471,1091,248,1,0,twitter
23074,0.0,4901,1671,460,1,0,twitter
198,0.0,21,19,32,0,1,twitter
32062,0.0,3806,169,400,0,0,twitter
46228,1.0,1472,905,440,1,0,twitter
118,0.0,5,11,34,0,1,twitter
25909,0.0,4620,1447,431,1,0,twitter
2972,1.0,1940,1927,313,1,0,twitter
9,0.0,18,17,33,0,1,twitter
32,0.0,11,17,29,0,1,twitter
176,0.0,7,2,26,0,1,twitter
194,0.0,4,3,28,0,1,twitter
86,0.0,13,11,36,1,1,twitter
141,0.0,26,7,11,0,1,twitter
50,0.0,18,8,9,0,1,twitter
185,0.0,13,9,4,1,1,twitter
30234,0.0,3799,558,425,1,0,twitter
103,0.0,6,7,26,0,1,twitter
167,0.0,11,1,21,0,1,twitter
47,0.0,24,5,14,0,1,twitter
38,0.0,11,7,15,1,1,twitter
64,0.0,2,19,26,0,1,twitter
8475,0.0,2487,1555,438,1,0,twitter
10931,0.0,3449,1399,420,1,0,twitter
75,0.0,16,4,25,0,1,twitter
23610,0.0,2334,1502,276,0,0,twitter
66,0.0,6,17,27,0,1,twitter
32476,0.0,86,255,198,1,0,twitter
30432,1.0,2329,995,349,1,0,twitter
5785,0.0,2604,1791,334,1,0,twitter
11154,0.0,1859,302,130,1,0,twitter
48094,0.0,614,686,332,1,0,twitter
48965,0.0,3578,128,412,1,0,twitter
17267,0.0,1093,354,252,1,0,twitter
12345,1.0,1539,803,213,1,0,twitter
43826,0.0,4061,861,435,1,0,twitter
27148,0.0,3015,1337,311,1,0,twitter
154,0.0,16,19,4,1,1,twitter
180,0.0,17,6,19,0,1,twitter
18118,0.0,4762,903,324,0,0,twitter
102,0.0,10,19,39,0,1,twitter
1924,0.0,3756,741,202,1,0,twitter
32,0.0,12,6,33,0,1,twitter
30399,0.0,1431,1369,239,1,0,twitter
11925,1.0,1729,379,485,0,0,twitter
6710,0.0,537,139,229,1,0,twitter
43,0.0,25,10,30,0,1,twitter
25708,1.0,4637,1250,355,1,0,twitter
9244,1.0,2098,1463,432,1,0,twitter
134,0.0,3,16,32,0,1,twitter
95,0.0,25,3,16,0,1,twitter
8427,0.0,643,711,187,0,0,twitter
61,0.0,11,13,2,0,1,twitter
195,0.0,16,3,10,0,1,twitter
7791,0.0,3760,1510,440,1,0,twitter
154,0.0,21,7,15,0,1,twitter
192,0.0,8,8,10,0,1,twitter
47952,0.0,2390,1300,146,1,0,twitter
98,0.0,3,18,36,0,1,twitter
185,0.0,23,4,20,0,1,twitter
138,0.0,12,5,11,0,1,twitter
1007,0.0,249,1176,174,1,0,twitter
123,0.0,19,8,27,0,1,twitter
190,0.0,27,4,19,0,1,twitter
13076,0.0,1728,1557,499,1,0,twitter
51,0.0,13,4,39,1,1,twitter
47248,0.0,3106,1351,175,1,0,twitter
128,0.0,17,6,26,0,1,twitter
29333,0.0,4474,433,304,1,0,twitter
31363,1.0,326,334,311,1,0,twitter
94,0.0,14,6,36,0,1,twitter
168,0.0,4,5,1,1,1,twitter
12,0.0,14,6,0,1,1,twitter
16275,0.0,143,684,107,0,0,twitter
87,0.0,28,16,24,0,1,twitter
133,0.0,19,9,18,0,1,twitter
156,0.0,20,5,0,0,1,twitter
66,0.0,6,10,33,0,1,twitter
43451,1.0,206,623,164,1,0,twitter
3308,0.0,664,317,484,0,0,twitter
121,0.0,22,17,10,0,1,twitter
42867,0.0,4841,1214,482,1,0,twitter
74,0.0,20,1,9,1,1,twitter
6,0.0,13,0,6,0,1,twitter
15102,1.0,2405,1211,373,1,0,twitter
57,0.0,0,10,39,0,1,twitter
27,0.0,8,2,9,0,1,twitter
3238,0.0,3763,1671,285,1,0,twitter
42,0.0,7,5,2,0,1,twitter
85,0.0,2,2,37,0,1,twitter
30,0.0,24,7,6,1,1,twitter
190,0.0,17,9,17,0,1,twitter
141,0.0,6,1,7,1,1,twitter
147,0.0,17,19,5,0,1,twitter
48947,0.0,755,42,88,0,0,twitter
39099,0.0,3361,792,179,1,0,twitter
181,0.0,27,8,21,0,1,twitter
193,0.0,5,15,15,0,1,twitter
127,0.0,23,13,21,1,1,twitter
33284,0.0,104,440,113,1,0,twitter
24,0.0,27,17,8,1,1,twitter
68,0.0,17,13,39,0,1,twitter
49488,0.0,2644,559,328,0,0,twitter
1292,0.0,268,48,116,1,0,twitter
196,0.0,14,9,23,1,1,twitter
27972,0.0,811,842,125,0,0,twitter
52,0.0,9,7,4,0,1,twitter
68,0.0,20,10,25,0,1,twitter
158,0.0,7,5,9,0,1,twitter
9180,1.0,2448,1969,253,1,0,twitter
78,0.0,3,8,29,0,1,twitter
11,0.0,16,2,14,1,1,twitter
32547,0.0,2092,463,138,1,0,twitter
3,0.0,8,17,20,0,1,twitter
13279,0.0,2371,1945,237,1,0,twitter
101,0.0,18,7,23,0,1,twitter
24590,1.0,4141,27,94,0,0,twitter
143,0.0,12,0,9,0,1,twitter
106,0.0,22,5,4,0,1,twitter
114,0.0,20,12,27,0,1,twitter
11913,0.0,1005,658,309,1,0,twitter
16348,0.0,1860,702,107,1,0,twitter
33840,0.0,2446,300,177,1,0,twitter
12650,0.0,4477,1805,347,1,0,twitter
26610,0.0,4375,38,127,0,0,twitter
49276,0.0,3845,879,226,0,0,twitter
81,0.0,26,7,15,0,1,twitter
144,0.0,24,12,20,1,1,twitter
24991,1.0,3882,1786,110,1,0,twitter
18326,0.0,3572,276,320,1,0,twitter
53,0.0,23,5,2,1,1,twitter
84,0.0,10,2,18,0,1,twitter
9655,0.0,1154,1752,391,1,0,twitter
45417,0.0,2231,1476,195,1,0,twitter
43128,1.0,537,1579,243,1,0,twitter
11585,0.0,4301,768,98,1,0,twitter
34907,0.0,3221,232,309,1,0,twitter
11167,0.0,311,23,156,0,0,twitter
36868,0.0,922,1680,258,1,0,twitter
137,0.0,4,11,35,1,1,twitter
117,0.0,1,10,30,0,1,twitter
17938,0.0,4303,434,416,1,0,twitter
2056,0.0,294,849,209,1,0,twitter
192,0.0,1,13,23,0,1,twitter
166,0.0,27,2,25,0,1,twitter
21100,0.0,3060,219,371,1,0,twitter
4,0.0,6,15,26,0,1,twitter
65,0.0,23,4,5,0,1,twitter
194,0.0,12,5,15,1,1,twitter
7,0.0,13,7,28,0,1,twitter
164,0.0,11,11,35,0,1,twitter
20962,1.0,3657,51,358,1,0,twitter
73,0.0,5,16,32,1,1,twitter
22515,0.0,325,67,372,0,0,twitter
46034,0.0,4091,859,438,1,0,twitter
3900,0.0,128,1514,364,1,0,twitter
61,0.0,2,5,23,0,1,twitter
11857,1.0,836,1744,200,1,0,twitter
22883,0.0,314,116,141,1,0,twitter
78,0.0,12,0,35,0,1,twitter
37,0.0,6,6,20,0,1,twitter
34209,0.0,4373,893,299,1,0,twitter
110,0.0,13,16,37,0,1,twitter
126,0.0,3,17,25,0,1,twitter
83,0.0,2,2,8,0,1,twitter
15830,1.0,3475,1890,97,0,0,twitter
4341,0.0,3592,1363,131,1,0,twitter
42881,0.0,1685,1300,279,1,0,twitter
42713,0.0,1988,1539,459,1,0,twitter
68,0.0,21,17,14,0,1,twitter
24873,0.0,2175,1498,294,1,0,twitter
97,0.0,0,7,34,1,1,twitter
120,0.0,12,19,27,0,1,twitter
6276,0.0,3228,1346,175,1,0,twitter
11,0.0,12,12,4,1,1,twitter
39508,0.0,765,1113,272,1,0,twitter
65,0.0,29,15,20,0,1,twitter
13836,1.0,2064,1684,128,1,0,twitter
39477,0.0,1198,990,110,1,0,twitter
45359,1.0,3876,522,185,1,0,twitter
27014,0.0,3009,327,309,1,0,twitter
1097,0.0,4080,810,485,1,0,twitter
116,0.0,29,10,5,0,1,twitter
120,0.0,25,15,11,0,1,twitter
71,0.0,27,16,5,0,1,twitter
22442,0.0,4944,655,203,1,0,twitter
26508,0.0,451,1641,475,1,0,twitter
40022,0.0,1845,1786,467,1,0,twitter
12989,0.0,965,994,108,1,0,twitter
103,0.0,20,11,6,1,1,twitter
2394,1.0,635,367,486,1,0,twitter
99,0.0,20,9,11,0,1,twitter
5132,1.0,1396,885,110,1,0,twitter
47273,0.0,835,812,138,1,0,twitter
151,0.0,6,14,21,0,1,twitter
168,0.0,0,8,17,1,1,twitter
196,0.0,21,16,3,0,1,twitter
2,0.0,26,5,36,0,1,twitter
92,0.0,27,11,32,0,1,twitter
43487,0.0,2386,641,154,1,0,twitter
104,0.0,19,12,17,0,1,twitter
28547,0.0,2084,938,207,1,0,twitter
39326,1.0,4969,997,233,0,0,twitter
64,0.0,10,6,2,0,1,twitter
41379,0.0,532,1170,293,1,0,twitter
6970,1.0,290,1882,477,1,0,twitter
77,0.0,1,18,2,1,1,twitter
17,0.0,22,4,37,1,1,twitter
44578,0.0,234,271,472,1,0,twitter
26,0.0,24,10,37,0,1,twitter
6631,0.0,4057,1227,461,1,0,twitter
11,0.0,11,9,37,0,1,twitter
21841,1.0,1232,1447,245,0,0,twitter
11648,1.0,2587,467,465,1,0,twitter
41,0.0,26,7,22,0,1,twitter
5749,0.0,1727,1084,90,0,0,twitter
1714,0.0,2001,107,462,1,0,twitter
41909,0.0,2130,45,179,0,0,twitter
12118,1.0,1696,1803,481,1,0,twitter
151,0.0,20,9,3,0,1,twitter
41,0.0,2,2,25,0,1,twitter
9270,0.0,3492,1350,420,1,0,twitter
116,0.0,14,0,14,0,1,twitter
186,0.0,3,12,8,0,1,twitter
114,0.0,13,7,36,0,1,twitter
122,0.0,3,12,15,0,1,twitter
34689,0.0,1182,40,272,1,0,twitter
31347,1.0,2537,1039,454,1,0,twitter
98,0.0,22,16,25,0,1,twitter
13303,1.0,1639,1050,160,1,0,twitter
104,0.0,0,10,27,0,1,twitter
113,0.0,29,2,28,0,1,twitter
18943,0.0,4506,1324,446,1,0,twitter
40,0.0,16,6,2,1,1,twitter
156,0.0,10,14,36,1,1,twitter
82,0.0,5,13,17,0,1,twitter
32331,0.0,2710,154,445,1,0,twitter
122,0.0,4,0,0,0,1,twitter
15360,0.0,2023,1179,314,1,0,twitter
122,0.0,4,7,13,0,1,twitter
14328,0.0,2075,565,369,1,0,twitter
32,0.0,18,17,37,1,1,twitter
33524,0.0,2120,538,86,1,0,twitter
8880,0.0,1417,610,298,1,0,twitter
2045,1.0,4803,1413,121,0,0,twitter
92,0.0,12,0,15,0,1,twitter
44348,0.0,4231,644,399,1,0,twitter
47827,0.0,1662,1461,315,1,0,twitter
34262,0.0,2591,197,469,1,0,twitter
162,0.0,4,2,9,0,1,twitter
13179,1.0,306,885,296,1,0,twitter
43758,0.0,3466,1968,433,1,0,twitter
73,0.0,22,0,19,0,1,twitter
59,0.0,13,2,30,0,1,twitter
73,0.0,15,1,1,0,1,twitter
7007,0.0,4059,804,478,1,0,twitter
174,0.0,16,2,34,1,1,twitter
43315,1.0,1573,621,90,0,0,twitter
8250,0.0,4306,126,246,1,0,twitter
183,0.0,24,13,20,0,1,twitter
195,0.0,10,5,4,0,1,twitter
166,0.0,5,16,3,0,1,twitter
139,0.0,18,14,9,0,1,twitter
183,0.0,29,2,26,1,1,twitter
21417,0.0,1587,1313,446,1,0,twitter
9,0.0,8,15,11,0,1,twitter
59,0.0,9,14,2,0,1,twitter
70,0.0,12,17,28,0,1,twitter
21455,0.0,1555,312,203,1,0,twitter
105,0.0,8,3,4,1,1,twitter
79,0.0,10,15,12,0,1,twitter
18,0.0,27,10,8,1,1,twitter
36603,0.0,740,1581,390,1,0,twitter
138,0.0,18,10,16,0,1,twitter
5163,0.0,940,441,139,0,0,twitter
7,0.0,8,1,1,1,1,twitter
73,0.0,16,16,30,1,1,twitter
97,0.0,24,10,39,0,1,twitter
47682,1.0,3282,565,219,1,0,twitter
51,0.0,3,10,23,0,1,twitter
42864,0.0,1704,1644,84,1,0,twitter
29981,1.0,456,273,283,1,0,twitter
15061,0.0,4856,1191,125,1,0,twitter
182,0.0,3,12,18,1,1,twitter
27019,0.0,4715,1947,294,1,0,twitter
45027,0.0,2154,692,130,1,0,twitter
35782,0.0,4357,1197,462,1,0,twitter
6253,0.0,3810,722,425,1,0,twitter
30693,1.0,4790,1994,428,1,0,twitter
17,0.0,25,19,38,0,1,twitter
29809,0.0,4346,255,449,1,0,twitter
21576,0.0,952,377,85,1,0,twitter
24500,0.0,1603,1639,446,1,0,twitter
171,0.0,8,0,13,0,1,twitter
180,0.0,14,9,15,0,1,twitter
33564,0.0,4297,1799,348,1,0,twitter
61,0.0,10,6,3,1,1,twitter
159,0.0,27,2,1,0,1,twitter
30,0.0,13,5,12,0,1,twitter
15698,0.0,1433,1066,332,1,0,twitter
12,0.0,13,14,9,0,1,twitter
11673,0.0,4115,901,446,1,0,twitter
3428,0.0,3687,535,97,1,0,twitter
30,0.0,2,1,13,1,1,twitter
78,0.0,9,14,10,0,1,twitter
12374,1.0,774,1812,364,0,0,twitter
48011,0.0,2994,1389,492,1,0,twitter
20,0.0,3,12,10,0,1,twitter
186,0.0,3,10,37,0,1,twitter
6566,0.0,4466,1838,267,1,0,twitter
30381,1.0,1121,1822,173,0,0,twitter
6301,1.0,3520,91,437,1,0,twitter
197,0.0,12,14,30,0,1,twitter
135,0.0,26,9,27,0,1,twitter
4987,0.0,3384,219,137,1,0,twitter
101,0.0,18,13,19,0,1,twitter
40638,0.0,3842,1637,220,1,0,twitter
21036,0.0,2812,830,225,1,0,twitter
75,0.0,5,17,29,0,1,twitter
158,0.0,28,3,37,1,1,twitter
65,0.0,9,17,14,0,1,twitter
197,0.0,12,11,7,0,1,twitter
47166,0.0,4122,794,410,1,0,twitter
3193,0.0,1843,1774,174,1,0,twitter
31558,1.0,4453,477,405,1,0,twitter
184,0.0,1,8,38,1,1,twitter
32,0.0,2,12,22,0,1,twitter
4395,0.0,4200,1146,212,0,0,twitter
39865,0.0,2954,1489,125,1,0,twitter
69,0.0,26,12,29,1,1,twitter
10816,1.0,3887,1245,475,0,0,twitter
54,0.0,14,7,30,0,1,twitter
35758,0.0,3234,735,494,1,0,twitter
153,0.0,22,12,10,0,1,twitter
41,0.0,23,2,12,0,1,twitter
2100,1.0,4956,971,268,0,0,twitter
5597,0.0,3957,348,212,0,0,twitter
130,0.0,13,1,8,0,1,twitter
127,0.0,5,15,36,0,1,twitter
22800,0.0,3782,1652,265,1,0,twitter
6740,0.0,1640,1561,463,1,0,twitter
99,0.0,15,16,26,0,1,twitter
10135,0.0,1013,1331,344,0,0,twitter
38,0.0,5,4,12,0,1,twitter
25610,0.0,413,862,286,1,0,twitter
51,0.0,21,18,33,1,1,twitter
179,0.0,28,2,38,0,1,twitter
